file_id,newspaper_name,lynch_address,date,news_address,news_location_lon,news_location_lat,newspaper_city,newspaper_state_code,year,page,url,city_lynch,state_lynch,sn,lynching.lon,lynching.lat,miles,in_state,decade,Newspaper_State,Newspaper_Region,Border,words,file_id_old
8401_1,Chicago daily tribune,"Murphysboro, IL",1874-02-06T00:00:00Z,"Chicago, Illinois",-87.6298,41.878114,Chicago,IL,1874,seq-5,https://articleextractor.org/pages/8401/dlc_fullerton_ver02/sn84031492/1874/02/06/ed-1/seq-5/1,Murphysboro,IL,,,,,Y,1870s,Illinois,Midwest,Not_Border,103,8401
8402_0,Shenandoah herald,"New Albany, IN",1868-12-17T00:00:00Z,"Woodstock, Virginia",-78.50584,38.881778,Woodstock,VA,1868,seq-2,https://articleextractor.org/pages/8402/vi_jennet_ver02/sn85026941/1868/12/17/ed-1/seq-2/1,New Albany,IN,,,,,N,1860s,Virginia,South,Not_Border,666,8402
8404_0,Vermont phœnix,"Bellefontaine, OH",1875-10-08T00:00:00Z,"Brattleboro, Vermont",-72.55787,42.850915,Brattleboro,VT,1875,seq-2,https://articleextractor.org/pages/8404/vtu_eden_ver01/sn98060050/1875/10/08/ed-1/seq-2/1,Bellefontaine,OH,,,,,N,1870s,Vermont,Northeast,Not_Border,77,8404
8408_0,The New York herald,"Coal County, WV",1879-07-10T00:00:00Z,"New York , New York",-74.00597,40.712775,New York,NY,1879,seq-7,https://articleextractor.org/pages/8408/dlc_crowfoot_ver01/sn83030313/1879/07/10/ed-1/seq-7/1,Coal County,WV,,,,,N,1870s,New York,Northeast,Not_Border,723,8408
8417_0,St. Paul daily globe,"Clayton, NC",1885-01-06T00:00:00Z,"Saint Paul, Minnesota",-93.08996,44.953703,Saint Paul,MN,1885,seq-4,https://articleextractor.org/pages/8417/mnhi_chaska_ver01/sn90059522/1885/01/06/ed-1/seq-4/1,Clayton,NC,,,,,N,1880s,Minnesota,Midwest,Not_Border,35,8417
8421_0,The day book,"Rutland, LA",1866-01-15T00:00:00Z,"Norfolk, Virginia",-76.28587,36.850769,Norfolk,VA,1866,seq-4,https://articleextractor.org/pages/8421/vi_icelandic_ver01/sn85025697/1866/01/15/ed-1/seq-4/1,Rutland,LA,,,,,N,1860s,Virginia,South,Not_Border,113,8421
8427_0,New Orleans Republican,"Mercer County, OH",1874-03-26T00:00:00Z,"New Orleans, Louisiana",-90.07153,29.951066,New Orleans,LA,1874,seq-1,https://articleextractor.org/pages/8427/lu_haunter_ver01/sn83016555/1874/03/26/ed-1/seq-1/1,Mercer County,OH,,,,,N,1870s,Louisiana,South,Not_Border,74,8427
8428_0,New-York dispatch,"Buffalo County, WI",1857-04-12T00:00:00Z,"New York , New York",-74.00597,40.712775,New York,NY,1857,seq-6,https://articleextractor.org/pages/8428/dlc_collins_ver01/sn83030364/1857/04/12/ed-1/seq-6/1,Buffalo County,WI,,,,,N,1850s,New York,Northeast,Not_Border,65,8428
8431_0,St. Paul daily globe,"Huron Station, ID",1886-08-18T00:00:00Z,"Saint Paul, Minnesota",-93.08996,44.953703,Saint Paul,MN,1886,seq-1,https://articleextractor.org/pages/8431/mnhi_faribault_ver01/sn90059522/1886/08/18/ed-1/seq-1/1,Huron Station,ID,,,,,N,1880s,Minnesota,Midwest,Not_Border,353,8431
8434_0,Wood River times,"Weiser City, ID",1884-01-04T00:00:00Z,"Hailey, Idaho",-114.31533,43.519629,Hailey,ID,1884,seq-3,https://articleextractor.org/pages/8434/idhi_cather_ver01/sn86091172/1884/01/04/ed-1/seq-3/1,Weiser City,ID,,,,,Y,1880s,Idaho,West,Not_Border,51,8434
8440_0,Edgefield advertiser,"Denton, MD",1854-10-26T00:00:00Z,"Edgefield, South Carolina",-81.92956,33.789577,Edgefield,SC,1854,seq-1,https://articleextractor.org/pages/8440/scu_cootiestark_ver01/sn84026897/1854/10/26/ed-1/seq-1/1,Denton,MD,,,,,N,1850s,South Carolina,South,Not_Border,69,8440
8443_0,The daily worker,"Shelbyville, TN",1934-12-22T00:00:00Z,"Chicago, Illinois",-87.6298,41.878114,Chicago,IL,1934,seq-8,https://articleextractor.org/pages/8443/iune_garnet_ver01/sn84020097/1934/12/22/ed-1/seq-8/1,Shelbyville,TN,,,,,N,1930s,Illinois,Midwest,Not_Border,545,8443
8446_0,The daily dispatch,"DeWitt County, TX",1855-10-05T00:00:00Z,"Richmond , Virginia",-77.43605,37.540725,Richmond,VA,1855,seq-1,https://articleextractor.org/pages/8446/vi_manowar_ver01/sn84024738/1855/10/05/ed-1/seq-1/1,DeWitt County,TX,,,,,N,1850s,Virginia,South,Not_Border,113,8446
8447_0,NA,"Urbana, OH",1897-06-10T00:00:00Z,"NA, Michigan",-85.60236,44.314844,NA,MI,1897,seq-2,https://articleextractor.org/pages/8447/mimtptc_franklin_ver01/sn96076641/1897/06/10/ed-1/seq-2/1,Urbana,OH,,,,,N,1890s,Michigan,Midwest,Not_Border,366,8447
8450_0,NA,"Opelousas, LA",1895-09-28T00:00:00Z,"NA, Louisiana",-93.08628,31.76072,NA,LA,1895,seq-3,https://articleextractor.org/pages/8450/lu_jacobi_ver01/sn88064250/1895/09/28/ed-1/seq-3/1,Opelousas,LA,,,,,Y,1890s,Louisiana,South,Not_Border,131,8450
8451_0,The Salt Lake herald,"Blair, NE",1890-08-16T00:00:00Z,"Salt Lake City , Utah",-111.89105,40.760779,Salt Lake City,UT,1890,seq-1,https://articleextractor.org/pages/8451/uuml_anderson_ver01/sn85058130/1890/08/16/ed-1/seq-1/1,Blair,NE,,,,,N,1890s,Utah,West,Not_Border,285,8451
8453_0,Orleans County monitor,"Colfax, WA",1898-01-17T00:00:00Z,"Barton, Vermont",-72.17626,44.748081,Barton,VT,1898,seq-8,https://articleextractor.org/pages/8453/vtu_middlebury_ver01/sn84022871/1898/01/17/ed-1/seq-8/1,Colfax,WA,,,,,N,1890s,Vermont,Northeast,Not_Border,15,8453
8453_1,Orleans County monitor,"Colfax, WA",1898-01-17T00:00:00Z,"Barton, Vermont",-72.17626,44.748081,Barton,VT,1898,seq-8,https://articleextractor.org/pages/8453/vtu_middlebury_ver01/sn84022871/1898/01/17/ed-1/seq-8/1,Colfax,WA,,,,,N,1890s,Vermont,Northeast,Not_Border,18,8453
8455_0,NA,"St Louis, MO",1897-07-29T00:00:00Z,"NA, Texas",-99.90181,31.968599,NA,TX,1897,seq-8,https://articleextractor.org/pages/8455/txdn_audi_ver01/sn86088296/1897/07/29/ed-1/seq-8/1,St Louis,MO,,,,,N,1890s,Texas,South,Not_Border,87,8455
8460_0,The morning news,"Chicago, IL",1897-08-24T00:00:00Z,"Savannah, Georgia",-81.0912,32.080899,Savannah,GA,1897,seq-4,https://articleextractor.org/pages/8460/gu_endeavour_ver01/sn86063034/1897/08/24/ed-1/seq-4/1,Chicago,IL,,,,,N,1890s,Georgia,South,Not_Border,749,8460
8461_0,NA,"Port Norris, NJ",1897-02-18T00:00:00Z,"NA, New Jersey",-74.40566,40.058324,NA,NJ,1897,seq-1,https://articleextractor.org/pages/8461/njr_ketchup_ver01/sn87068192/1897/02/18/ed-1/seq-1/1,Port Norris,NJ,,,,,Y,1890s,New Jersey,Northeast,Not_Border,693,8461
8465_0,Barton County democrat,"Hiawatha, KS",1892-12-08T00:00:00Z,"Great Bend, Kansas",-98.76481,38.364457,Great Bend,KS,1892,seq-7,https://articleextractor.org/pages/8465/khi_finney_ver02/sn83040198/1892/12/08/ed-1/seq-7/1,Hiawatha,KS,,,,,Y,1890s,Kansas,Midwest,Not_Border,451,8465
8469_0,Evening journal,"Princess Anne, MD",1897-06-10T00:00:00Z,"Wilmington, Delaware",-75.54839,39.744655,Wilmington,DE,1897,seq-1,https://articleextractor.org/pages/8469/deu_bear_ver01/sn85042354/1897/06/10/ed-1/seq-1/1,Princess Anne,MD,,,,,N,1890s,Delaware,South,Border,444,8469
8469_1,Evening journal,"Princess Anne, MD",1897-06-10T00:00:00Z,"Wilmington, Delaware",-75.54839,39.744655,Wilmington,DE,1897,seq-1,https://articleextractor.org/pages/8469/deu_bear_ver01/sn85042354/1897/06/10/ed-1/seq-1/1,Princess Anne,MD,,,,,N,1890s,Delaware,South,Border,553,8469
8470_0,The evening bulletin,"Hickman, KY",1895-09-03T00:00:00Z,"Maysville, Kentucky",-83.74437,38.641185,Maysville,KY,1895,seq-1,https://articleextractor.org/pages/8470/kyu_aluminum_ver01/sn87060190/1895/09/03/ed-1/seq-1/1,Hickman,KY,,,,,Y,1890s,Kentucky,South,Border,200,8470
8477_0,Lynchburg daily Virginian,"Boon County, MO",1853-09-08T00:00:00Z,"Lynchburg , Virginia",-79.14225,37.413754,Lynchburg,VA,1853,seq-2,https://articleextractor.org/pages/8477/vi_exmoor_ver01/sn85034360/1853/09/08/ed-1/seq-2/1,Boon County,MO,,,,,N,1850s,Virginia,South,Not_Border,206,8477
8479_0,NA,"Auburn, KY",1890-04-24T00:00:00Z,"NA, South Dakota",-99.90181,43.969515,NA,SD,1890,seq-2,https://articleextractor.org/pages/8479/sdhi_imbe_ver01/sn98062948/1890/04/24/ed-1/seq-2/1,Auburn,KY,,,,,N,1890s,South Dakota,Midwest,Not_Border,15,8479
8479_1,NA,"Auburn, KY",1890-04-24T00:00:00Z,"NA, South Dakota",-99.90181,43.969515,NA,SD,1890,seq-2,https://articleextractor.org/pages/8479/sdhi_imbe_ver01/sn98062948/1890/04/24/ed-1/seq-2/1,Auburn,KY,,,,,N,1890s,South Dakota,Midwest,Not_Border,36,8479
8482_0,The Atlanta constitution,"Augusta, GA",1892-10-04T00:00:00Z,"Atlanta, Georgia",-84.38768,33.748752,Atlanta,GA,1892,seq-12,https://articleextractor.org/pages/8482/gu_fornax_ver01/sn89053706/1892/10/04/ed-1/seq-12/1,Augusta,GA,,,,,Y,1890s,Georgia,South,Not_Border,729,8482
8483_0,The Sedalia weekly bazoo,"Atlanta, GA",1892-05-24T00:00:00Z,"Sedalia, Missouri",-93.22826,38.704461,Sedalia,MO,1892,seq-2,https://articleextractor.org/pages/8483/mohi_berenice_ver01/sn90061066/1892/05/24/ed-1/seq-2/1,Atlanta,GA,,,,,N,1890s,Missouri,Midwest,Border,48,8483
8488_0,The pioneer express,"Barataria, LA",1897-10-22T00:00:00Z,"Pembina, North Dakota",-97.24368,48.966377,Pembina,ND,1897,seq-3,https://articleextractor.org/pages/8488/ndhi_almont_ver01/sn88076741/1897/10/22/ed-1/seq-3/1,Barataria,LA,,,,,N,1890s,North Dakota,Midwest,Not_Border,38,8488
8495_0,Urbana union,"New York City, NY",1871-10-25T00:00:00Z,"Urbana, Ohio",-83.75243,40.108391,Urbana,OH,1871,seq-1,https://articleextractor.org/pages/8495/ohi_borachio_ver02/sn85026309/1871/10/25/ed-1/seq-1/1,New York City,NY,,,,,N,1870s,Ohio,Midwest,Not_Border,91,8495
8496_0,The Manitowoc pilot,"Benton Harbor, MI",1870-02-24T00:00:00Z,"Manitowoc, Wisconsin",-87.65758,44.088606,Manitowoc,WI,1870,seq-1,https://articleextractor.org/pages/8496/whi_grace_ver01/sn85033139/1870/02/24/ed-1/seq-1/1,Benton Harbor,MI,,,,,N,1870s,Wisconsin,Midwest,Not_Border,253,8496
8498_0,The Fairfield herald,"NA, NA",1871-04-12T00:00:00Z,"Winnsboro, South Carolina",-81.08648,34.380701,Winnsboro,SC,1871,seq-1,https://articleextractor.org/pages/8498/scu_drinksmall_ver01/sn84026923/1871/04/12/ed-1/seq-1/1,NA,NA,,,,,N,1870s,South Carolina,South,Not_Border,131,8498
8499_0,Brownsville herald,"Marietta, GA",1934-04-20T00:00:00Z,"Brownsville, Texas",-97.49748,25.901747,Brownsville,TX,1934,seq-12,https://articleextractor.org/pages/8499/txdn_gomez_ver01/sn86063730/1934/04/20/ed-1/seq-12/1,Marietta,GA,,,,,N,1930s,Texas,South,Not_Border,439,8499
8500_0,The Omaha guide,"NA, MS",1944-03-18T00:00:00Z,"Omaha, Nebraska",-95.9345,41.256537,Omaha,NE,1944,seq-4,https://articleextractor.org/pages/8500/nbu_fourtusker_ver01/sn93062828/1944/03/18/ed-1/seq-4/1,NA,MS,,,,,N,1940s,Nebraska,Midwest,Not_Border,513,8500
8500_1,The Omaha guide,"NA, MS",1944-03-18T00:00:00Z,"Omaha, Nebraska",-95.9345,41.256537,Omaha,NE,1944,seq-4,https://articleextractor.org/pages/8500/nbu_fourtusker_ver01/sn93062828/1944/03/18/ed-1/seq-4/1,NA,MS,,,,,N,1940s,Nebraska,Midwest,Not_Border,49,8500
8501_0,NA,"Nodaway County, MO",1888-07-12T00:00:00Z,"NA, Missouri",101.75239,20.92408,NA,MO,1888,seq-2,https://articleextractor.org/pages/8501/mohi_beetlebailey_ver01/sn88068010/1888/07/12/ed-1/seq-2/1,Nodaway County,MO,,,,,Y,1880s,Missouri,Midwest,Border,144,8501
8502_0,The Kenosha telegraph,"Cuba, MO",1888-09-28T00:00:00Z,"Kenosha, Wisconsin",-87.82118,42.584742,Kenosha,WI,1888,seq-1,https://articleextractor.org/pages/8502/whi_engledinger_ver02/sn85033123/1888/09/28/ed-1/seq-1/1,Cuba,MO,,,,,N,1880s,Wisconsin,Midwest,Not_Border,31,8502
8503_0,Idaho semi-weekly world,"Bessemer, AL",1888-05-18T00:00:00Z,"Idaho City, Idaho",-115.83455,43.828505,Idaho City,ID,1888,seq-2,https://articleextractor.org/pages/8503/idhi_eliot_ver01/sn84022135/1888/05/18/ed-1/seq-2/1,Bessemer,AL,,,,,N,1880s,Idaho,West,Not_Border,42,8503
8504_0,Chicago tribune,"NA, KY",1870-05-08T00:00:00Z,"Chicago, Illinois",-87.6298,41.878114,Chicago,IL,1870,seq-2,https://articleextractor.org/pages/8504/dlc_lake_ver02/sn82014064/1870/05/08/ed-1/seq-2/1,NA,KY,,,,,N,1870s,Illinois,Midwest,Not_Border,24,8504
8505_0,NA,"NA, NA",1872-11-13T00:00:00Z,"NA, Illinois",-89.39853,40.633125,NA,IL,1872,seq-1,https://articleextractor.org/pages/8505/iune_juliet_ver01/sn88074142/1872/11/13/ed-1/seq-1/1,NA,NA,,,,,N,1870s,Illinois,Midwest,Not_Border,37,8505
8511_0,The Portland daily press,"Omaha, NE",1888-08-02T00:00:00Z,"Portland, Maine",-70.25682,43.659099,Portland,ME,1888,seq-1,https://articleextractor.org/pages/8511/me_graftonnotch_ver01/sn83016025/1888/08/02/ed-1/seq-1/1,Omaha,NE,,,,,N,1880s,Maine,Northeast,Not_Border,42,8511
8513_0,The morning news,"August, GA",1889-08-06T00:00:00Z,"Savannah, Georgia",-81.0912,32.080899,Savannah,GA,1889,seq-6,https://articleextractor.org/pages/8513/gu_columbo_ver02/sn86063034/1889/08/06/ed-1/seq-6/1,August,GA,,,,,Y,1880s,Georgia,South,Not_Border,79,8513
8514_0,Indian chieftain,"St Joseph, MO",1888-02-02T00:00:00Z,"Vinita, Oklahoma",-95.15413,36.638694,Vinita,OK,1888,seq-1,https://articleextractor.org/pages/8514/okhi_comanche_ver01/sn83025010/1888/02/02/ed-1/seq-1/1,St Joseph,MO,,,,,N,1880s,Oklahoma,South,Not_Border,302,8514
8514_1,Indian chieftain,"St Joseph, MO",1888-02-02T00:00:00Z,"Vinita, Oklahoma",-95.15413,36.638694,Vinita,OK,1888,seq-1,https://articleextractor.org/pages/8514/okhi_comanche_ver01/sn83025010/1888/02/02/ed-1/seq-1/1,St Joseph,MO,,,,,N,1880s,Oklahoma,South,Not_Border,73,8514
8517_0,The Evansville journal,"Frankfort, IN",1868-02-07T00:00:00Z,"Evansville, Indiana",-87.57109,37.971559,Evansville,IN,1868,seq-2,https://articleextractor.org/pages/8517/in_julian_ver02/sn82014296/1868/02/07/ed-1/seq-2/1,Frankfort,IN,,,,,Y,1860s,Indiana,Midwest,Not_Border,881,8517
8518_0,The Donaldsonville chief,"Perham, MN",1882-07-29T00:00:00Z,"Donaldsonville, Louisiana",-90.99288,30.101032,Donaldsonville,LA,1882,seq-1,https://articleextractor.org/pages/8518/lu_bolivar_ver01/sn85034248/1882/07/29/ed-1/seq-1/1,Perham,MN,,,,,N,1880s,Louisiana,South,Not_Border,10,8518
8519_0,NA,"Birmingham, AL",1888-12-14T00:00:00Z,"NA, South Dakota",-99.90181,43.969515,NA,SD,1888,seq-8,https://articleextractor.org/pages/8519/sdhi_goshawk_ver03/sn2001063112/1888/12/14/ed-1/seq-8/1,Birmingham,AL,,,,,N,1880s,South Dakota,Midwest,Not_Border,892,8519
8520_0,Martinsburg herald,"Halley, AK",1892-07-23T00:00:00Z,"Martinsburg, West Virginia",-77.96389,39.45621,Martinsburg,WV,1892,seq-1,https://articleextractor.org/pages/8520/wvu_boros_ver02/sn85059533/1892/07/23/ed-1/seq-1/1,Halley,AR,,,,,N,1890s,West Virginia,South,Border,12,8520
8520_1,Martinsburg herald,"Halley, AK",1892-07-23T00:00:00Z,"Martinsburg, West Virginia",-77.96389,39.45621,Martinsburg,WV,1892,seq-1,https://articleextractor.org/pages/8520/wvu_boros_ver02/sn85059533/1892/07/23/ed-1/seq-1/1,Halley,AR,,,,,N,1890s,West Virginia,South,Border,85,8520
8521_0,NA,"Edgefield, SC",1885-10-28T00:00:00Z,"NA, South Carolina",-81.96511,33.501803,NA,SC,1885,seq-4,https://articleextractor.org/pages/8521/scu_kikideville_ver02/sn93067760/1885/10/28/ed-1/seq-4/1,Edgefield,SC,,,,,Y,1880s,South Carolina,South,Not_Border,870,8521
8522_0,Salt Lake evening Democrat,"Live Oak, FL",1885-06-09T00:00:00Z,"Salt Lake City, Utah",-111.89105,40.760779,Salt Lake City,UT,1885,seq-1,https://articleextractor.org/pages/8522/uuml_layden_ver01/sn85058117/1885/06/09/ed-1/seq-1/1,Live Oak,FL,,,,,N,1880s,Utah,West,Not_Border,40,8522
8522_1,Salt Lake evening Democrat,"Live Oak, FL",1885-06-09T00:00:00Z,"Salt Lake City, Utah",-111.89105,40.760779,Salt Lake City,UT,1885,seq-1,https://articleextractor.org/pages/8522/uuml_layden_ver01/sn85058117/1885/06/09/ed-1/seq-1/1,Live Oak,FL,,,,,N,1880s,Utah,West,Not_Border,96,8522
8525_0,NA,"Johnston, VA",1885-09-23T00:00:00Z,"NA, New Mexico",-105.03236,34.97273,NA,NM,1885,seq-1,https://articleextractor.org/pages/8525/nmu_elk_ver01/sn90051703/1885/09/23/ed-1/seq-1/1,Johnston,VA,,,,,N,1880s,New Mexico,West,Not_Border,111,8525
8525_1,NA,"Johnston, VA",1885-09-23T00:00:00Z,"NA, New Mexico",-105.03236,34.97273,NA,NM,1885,seq-1,https://articleextractor.org/pages/8525/nmu_elk_ver01/sn90051703/1885/09/23/ed-1/seq-1/1,Johnston,VA,,,,,N,1880s,New Mexico,West,Not_Border,217,8525
8528_0,The Iola register,"Dooly County, GA",1885-11-13T00:00:00Z,"Iola, Kansas",-95.39998,37.92448,Iola,KS,1885,seq-2,https://articleextractor.org/pages/8528/khi_dole_ver01/sn83040340/1885/11/13/ed-1/seq-2/1,Dooly County,GA,,,,,N,1880s,Kansas,Midwest,Not_Border,54,8528
8531_0,NA,"Lansing Switch, TX",1888-06-09T00:00:00Z,"NA, Texas",-99.90181,31.968599,NA,TX,1888,seq-7,https://articleextractor.org/pages/8531/txdn_hotel_ver02/sn86064205/1888/06/09/ed-1/seq-7/1,Lansing Switch,TX,,,,,Y,1880s,Texas,South,Not_Border,180,8531
8532_0,Knoxville daily chronicle,"Frederick, MD",1879-04-22T00:00:00Z,"Knoxville, Tennessee",-83.92074,35.960638,Knoxville,TN,1879,seq-1,https://articleextractor.org/pages/8532/tu_jimmy_ver02/sn85033437/1879/04/22/ed-1/seq-1/1,Frederick,MD,,,,,N,1870s,Tennessee,South,Not_Border,31,8532
8535_0,The Lake Charles echo,"Clarendon County, SC",1880-12-18T00:00:00Z,"Lake Charles, Louisiana",-93.21738,30.226595,Lake Charles,LA,1880,seq-2,https://articleextractor.org/pages/8535/lu_lapras_ver01/sn86053696/1880/12/18/ed-1/seq-2/1,Clarendon County,SC,,,,,N,1880s,Louisiana,South,Not_Border,660,8535
8536_0,Morning journal and courier,"Honeyville, VA",1880-03-23T00:00:00Z,"New Haven , Connecticut",-72.92788,41.308274,New Haven,CT,1880,seq-3,https://articleextractor.org/pages/8536/ct_elm_ver01/sn82015483/1880/03/23/ed-1/seq-3/1,Honeyville,VA,,,,,N,1880s,Connecticut,Northeast,Not_Border,103,8536
8537_0,The Canton advocate,"Maryville, MO",1884-12-18T00:00:00Z,"Canton, South Dakota",-99.90181,43.969515,Canton,SD,1884,seq-3,https://articleextractor.org/pages/8537/mnhi_volvo_ver01/sn83025440/1884/12/18/ed-1/seq-3/1,Maryville,MO,,,,,N,1880s,South Dakota,Midwest,Not_Border,27,8537
8541_0,NA,"Blanchard, LA",1913-12-18T00:00:00Z,"NA, Louisiana",-93.08628,31.76072,NA,LA,1913,seq-2,https://articleextractor.org/pages/8541/lu_arminius_ver01/sn88064469/1913/12/18/ed-1/seq-2/1,Blanchard,LA,,,,,Y,1910s,Louisiana,South,Not_Border,250,8541
8542_0,NA,"Rochelle, GA",1914-10-01T00:00:00Z,"NA, Missouri",101.75239,20.92408,NA,MO,1914,seq-2,https://articleextractor.org/pages/8542/mohi_henri_ver01/sn89067273/1914/10/01/ed-1/seq-2/1,Rochelle,GA,,,,,N,1910s,Missouri,Midwest,Border,39,8542
8545_0,The Daily Ardmoreite,"Oklahoma City, OK",1914-02-08T00:00:00Z,"Ardmore, Oklahoma",-97.14363,34.174261,Ardmore,OK,1914,seq-2,https://articleextractor.org/pages/8545/okhi_foss_ver01/sn85042303/1914/02/08/ed-1/seq-2/2,Oklahoma City,OK,,,,,Y,1910s,Oklahoma,South,Not_Border,2335,8545
8548_0,The Madison daily leader,"Bysalia, MS",1914-11-28T00:00:00Z,"Madison, South Dakota",-97.11395,44.006085,Madison,SD,1914,seq-1,https://articleextractor.org/pages/8548/sdhi_hawaii_ver01/sn99062034/1914/11/28/ed-1/seq-1/1,Bysalia,MS,,,,,N,1910s,South Dakota,Midwest,Not_Border,89,8548
8552_0,NA,"St. Petersburg, FL",1914-11-13T00:00:00Z,"NA, Florida",-81.51575,27.664827,NA,FL,1914,seq-1,https://articleextractor.org/pages/8552/fu_graham_ver01/sn87062268/1914/11/13/ed-1/seq-1/1,St. Petersburg,FL,,,,,Y,1910s,Florida,South,Not_Border,66,8552
8553_0,NA,"Port Arthur, TX",1900-02-12T00:00:00Z,"NA, Nebraska",-99.90181,41.492537,NA,NE,1900,seq-1,https://articleextractor.org/pages/8553/nbu_emerson_ver01/sn99021999/1900/02/12/ed-1/seq-1/1,Port Arthur,TX,,,,,N,1900s,Nebraska,Midwest,Not_Border,376,8553
8555_0,Barton County democrat,"Morrillton, AK",1893-05-04T00:00:00Z,"Great Bend, Kansas",-98.76481,38.364457,Great Bend,KS,1893,seq-2,https://articleextractor.org/pages/8555/khi_finney_ver02/sn83040198/1893/05/04/ed-1/seq-2/1,Morrillton,AR,,,,,N,1890s,Kansas,Midwest,Not_Border,17,8555
8555_1,Barton County democrat,"Morrillton, AK",1893-05-04T00:00:00Z,"Great Bend, Kansas",-98.76481,38.364457,Great Bend,KS,1893,seq-2,https://articleextractor.org/pages/8555/khi_finney_ver02/sn83040198/1893/05/04/ed-1/seq-2/1,Morrillton,AR,,,,,N,1890s,Kansas,Midwest,Not_Border,28,8555
8555_2,Barton County democrat,"Morrillton, AK",1893-05-04T00:00:00Z,"Great Bend, Kansas",-98.76481,38.364457,Great Bend,KS,1893,seq-2,https://articleextractor.org/pages/8555/khi_finney_ver02/sn83040198/1893/05/04/ed-1/seq-2/1,Morrillton,AR,,,,,N,1890s,Kansas,Midwest,Not_Border,98,8555
8557_0,The Seattle post-intelligencer,"McComb, MS",1889-11-16T00:00:00Z,"Seattle, Washington",-122.33285,47.606139,Seattle,WA,1889,seq-2,https://articleextractor.org/pages/8557/wa_entiat_ver01/sn83045604/1889/11/16/ed-1/seq-2/1,McComb,MS,,,,,N,1880s,Washington,West,Not_Border,24,8557
8558_0,Eureka daily sentinel,"Millen, GA",1886-09-18T00:00:00Z,"Eureka, Nevada",-115.96078,39.512486,Eureka,NV,1886,seq-2,https://articleextractor.org/pages/8558/nvln_sparks_ver01/sn84022044/1886/09/18/ed-1/seq-2/1,Millen,GA,,,,,N,1880s,Nevada,West,Not_Border,42,8558
8560_0,NA,"Lexington, NC",1886-06-11T00:00:00Z,"NA, South Dakota",-99.90181,43.969515,NA,SD,1886,seq-1,https://articleextractor.org/pages/8560/sdhi_goshawk_ver03/sn2001063112/1886/06/11/ed-1/seq-1/1,Lexington,NC,,,,,N,1880s,South Dakota,Midwest,Not_Border,55,8560
8561_0,San Marcos free press,"Vine Grove, KY",1878-07-20T00:00:00Z,"San Marcos, Texas",-97.94139,29.883275,San Marcos,TX,1878,seq-2,https://articleextractor.org/pages/8561/txdn_ferrari_ver02/sn86088181/1878/07/20/ed-1/seq-2/1,Vine Grove,KY,,,,,N,1870s,Texas,South,Not_Border,24,8561
8562_0,The Wheeling daily intelligencer,"Oxford, OH",1877-09-04T00:00:00Z,"Wheeling, West Virginia",-80.72092,40.063962,Wheeling,WV,1877,seq-1,https://articleextractor.org/pages/8562/wvu_denmark_ver01/sn84026844/1877/09/04/ed-1/seq-1/1,Oxford,OH,,,,,N,1870s,West Virginia,South,Border,464,8562
8565_0,The weekly Arizona miner,"Sandusky, OH",1878-09-06T00:00:00Z,"Prescott, Arizona",-112.4685,34.540024,Prescott,AZ,1878,seq-2,https://articleextractor.org/pages/8565/az_apachetrout_ver01/sn82014897/1878/09/06/ed-1/seq-2/1,Sandusky,OH,,,,,N,1870s,Arizona,West,Not_Border,24,8565
8566_0,New York dispatch,"Bellefontaine, OH",1875-09-26T00:00:00Z,"New York , New York",-74.00597,40.712775,New York,NY,1875,seq-4,https://articleextractor.org/pages/8566/dlc_eliot_ver01/sn85026214/1875/09/26/ed-1/seq-4/1,Bellefontaine,OH,,,,,N,1870s,New York,Northeast,Not_Border,284,8566
8567_0,Helena weekly herald,"Monterey, CA",1873-03-20T00:00:00Z,"Helena, Montana",-112.03911,46.589145,Helena,MT,1873,seq-3,https://articleextractor.org/pages/8567/mthi_harrier_ver01/sn84036143/1873/03/20/ed-1/seq-3/1,Monterey,CA,,,,,N,1870s,Montana,West,Not_Border,14,8567
8572_0,The Manitowoc pilot,"Seaconk, RI",1866-06-29T00:00:00Z,"Manitowoc, Wisconsin",-87.65758,44.088606,Manitowoc,WI,1866,seq-2,https://articleextractor.org/pages/8572/whi_grace_ver01/sn85033139/1866/06/29/ed-1/seq-2/1,Seaconk,RI,,,,,N,1860s,Wisconsin,Midwest,Not_Border,58,8572
