"","...1","...2","file_id","article_id","sn","newspaper_name1","city1","crap","state","year","month","day","page","edition","mod_id","URL","newspaper_state","file_id2","index","news_address","news_location.lon","news_location.lat"
"90",  90,152123, 8298,1,"sn83025167","The Iowa plain dealer ","New Oregon",NA," How...)",1891,10, 1,"seq-1","ed-1",1,"https://articleextractor.org/pages/8298/iahi_lapras_ver01/sn83025167/1891/10/01/ed-1/seq-1/1","Iowa","8298_1",2580,"New Oregon, Iowa", -92.125385,  43.290468
"91",  91,174873, 8301,0,"sn92053945",NA,NA,NA,NA,1891, 5, 5,"seq-4","ed-1",1,"https://articleextractor.org/pages/8301/iune_deckle_ver01/sn92053945/1891/05/05/ed-1/seq-4/1","Illinois","8301_0",2581,"NA, Illinois", -89.398528,  40.633125
"92",  92,187756, 8303,0,"sn84029853","The Globe-republican ","Dodge City",NA," Kan...)",1891, 4,15,"seq-2","ed-1",1,"https://articleextractor.org/pages/8303/khi_cessna_ver01/sn84029853/1891/04/15/ed-1/seq-2/1","Kansas","8303_0",2582,"Dodge City, Kansas",-100.017079,  37.752798
"93",  93,187759, 8303,1,"sn84029853","The Globe-republican ","Dodge City",NA," Kan...)",1891, 4,15,"seq-2","ed-1",1,"https://articleextractor.org/pages/8303/khi_cessna_ver01/sn84029853/1891/04/15/ed-1/seq-2/1","Kansas","8303_1",2583,"Dodge City, Kansas",-100.017079,  37.752798
"94",  94,349868, 8304,0,"sn99021999",NA,NA,NA,NA,1887, 7,28,"seq-4","ed-1",1,"https://articleextractor.org/pages/8304/nbu_chadron_ver01/sn99021999/1887/07/28/ed-1/seq-4/1","Nebraska","8304_0",2584,"NA, Nebraska", -99.901813,  41.492537
"95",  95,244700, 8305,0,"sn89064939","New Ulm weekly review ","New Ulm",NA," Minn.)",1891, 3,18,"seq-3","ed-1",1,"https://articleextractor.org/pages/8305/mnhi_audi_ver01/sn89064939/1891/03/18/ed-1/seq-3/1","Minnesota","8305_0",2585,"New Ulm, Minnesota", -94.459302,  44.314439
"96",  96,244651, 8305,1,"sn89064939","New Ulm weekly review ","New Ulm",NA," Minn.)",1891, 3,18,"seq-3","ed-1",1,"https://articleextractor.org/pages/8305/mnhi_audi_ver01/sn89064939/1891/03/18/ed-1/seq-3/1","Minnesota","8305_1",2586,"New Ulm, Minnesota", -94.459302,  44.314439
"97",  97,694849, 8308,0,"sn85033133","Grant County herald ","Lancaster",NA," Wis.)",1889,12, 5,"seq-4","ed-1",1,"https://articleextractor.org/pages/8308/whi_jyme_ver01/sn85033133/1889/12/05/ed-1/seq-4/1","Wisconsin","8308_0",2587,"Lancaster, Wisconsin", -90.710682,  42.847490
"98",  98,195046, 8314,0,"sn85030529","The Chanute times ","Chanute",NA," Kan.)",1897, 6,18,"seq-2","ed-1",2,"https://articleextractor.org/pages/8314/khi_isabel_ver01/sn85030529/1897/06/18/ed-1/seq-2/2","Kansas","8314_0",2588,"Chanute, Kansas", -95.457203,  37.679214
"99",  99,658719, 8315,0,"sn98060050","Vermont phœnix ","Brattleboro",NA," Vt...)",1889, 5,10,"seq-1","ed-1",1,"https://articleextractor.org/pages/8315/vtu_eden_ver01/sn98060050/1889/05/10/ed-1/seq-1/1","Vermont","8315_0",2589,"Brattleboro, Vermont", -72.557868,  42.850915
"100", 100,648773, 8316,0,"sn90052005",NA,NA,NA,NA,1911, 6,21,"seq-6","ed-1",1,"https://articleextractor.org/pages/8316/vi_oldenburg_ver01/sn90052005/1911/06/21/ed-1/seq-6/1","Virginia","8316_0",2590,"NA, Virginia", -57.596588, -25.309101
"101", 101,228226, 8318,0,"sn88064454","The weekly messenger La.)",NA,NA,NA,1894, 6,23,"seq-1","ed-1",4,"https://articleextractor.org/pages/8318/lu_strongguy_ver01/sn88064454/1894/06/23/ed-1/seq-1/4","Louisiana","8318_0",2591,"NA, Louisiana", -93.086275,  31.760720
"102", 102,249489, 8321,0,"sn89081128",NA,NA,NA,NA,1912,11,13,"seq-3","ed-1",3,"https://articleextractor.org/pages/8321/mnhi_buick_ver01/sn89081128/1912/11/13/ed-1/seq-3/3","Minnesota","8321_0",2592,"NA, Minnesota", -94.685900,  46.729553
"103", 103,692343, 8325,0,"sn85033255","River Falls journal ","River Falls",NA," Pi...)",1888, 1, 5,"seq-2","ed-1",3,"https://articleextractor.org/pages/8325/whi_galky_ver01/sn85033255/1888/01/05/ed-1/seq-2/3","Wisconsin","8325_0",2595,"River Falls, Wisconsin", -92.623808,  44.861356
"104", 104,692344, 8325,1,"sn85033255","River Falls journal ","River Falls",NA," Pi...)",1888, 1, 5,"seq-2","ed-1",3,"https://articleextractor.org/pages/8325/whi_galky_ver01/sn85033255/1888/01/05/ed-1/seq-2/3","Wisconsin","8325_1",2596,"River Falls, Wisconsin", -92.623808,  44.861356
"105", 105,692346, 8325,2,"sn85033255","River Falls journal ","River Falls",NA," Pi...)",1888, 1, 5,"seq-2","ed-1",3,"https://articleextractor.org/pages/8325/whi_galky_ver01/sn85033255/1888/01/05/ed-1/seq-2/3","Wisconsin","8325_2",2597,"River Falls, Wisconsin", -92.623808,  44.861356
"106", 106,692349, 8325,3,"sn85033255","River Falls journal ","River Falls",NA," Pi...)",1888, 1, 5,"seq-2","ed-1",3,"https://articleextractor.org/pages/8325/whi_galky_ver01/sn85033255/1888/01/05/ed-1/seq-2/3","Wisconsin","8325_3",2598,"River Falls, Wisconsin", -92.623808,  44.861356
"107", 107,692351, 8325,4,"sn85033255","River Falls journal ","River Falls",NA," Pi...)",1888, 1, 5,"seq-2","ed-1",3,"https://articleextractor.org/pages/8325/whi_galky_ver01/sn85033255/1888/01/05/ed-1/seq-2/3","Wisconsin","8325_4",2599,"River Falls, Wisconsin", -92.623808,  44.861356
"108", 108,692353, 8325,5,"sn85033255","River Falls journal ","River Falls",NA," Pi...)",1888, 1, 5,"seq-2","ed-1",3,"https://articleextractor.org/pages/8325/whi_galky_ver01/sn85033255/1888/01/05/ed-1/seq-2/3","Wisconsin","8325_5",2600,"River Falls, Wisconsin", -92.623808,  44.861356
"109", 109,692355, 8325,6,"sn85033255","River Falls journal ","River Falls",NA," Pi...)",1888, 1, 5,"seq-2","ed-1",3,"https://articleextractor.org/pages/8325/whi_galky_ver01/sn85033255/1888/01/05/ed-1/seq-2/3","Wisconsin","8325_6",2601,"River Falls, Wisconsin", -92.623808,  44.861356
"110", 110,621834, 8327,0,"sn85058130","The Salt Lake herald ","Salt Lake City ",NA,NA,1889,11, 2,"seq-1","ed-1",2,"https://articleextractor.org/pages/8327/uuml_griffith_ver01/sn85058130/1889/11/02/ed-1/seq-1/2","Utah","8327_0",2602,"Salt Lake City , Utah",-111.891047,  40.760779
"111", 111,187898, 8328,0,"sn84029853","The Globe-republican ","Dodge City",NA," Kan...)",1898, 8,18,"seq-7","ed-1",2,"https://articleextractor.org/pages/8328/khi_cessna_ver01/sn84029853/1898/08/18/ed-1/seq-7/2","Kansas","8328_0",2603,"Dodge City, Kansas",-100.017079,  37.752798
"112", 112, 33243, 8329,0,"sn85042461","The herald ","Los Angeles ","Ca...)",NA,1895, 5,21,"seq-1","ed-1",2,"https://articleextractor.org/pages/8329/curiv_ogilby_ver01/sn85042461/1895/05/21/ed-1/seq-1/2","California","8329_0",2604,"Los Angeles , California",-118.242643,  34.054908
"113", 113,519065, 8330,0,"sn96061150","The daily morning Astorian ","Astoria",NA," Oregon)",1889,12,20,"seq-3","ed-1",2,"https://articleextractor.org/pages/8330/oru_hufnagel_ver02/sn96061150/1889/12/20/ed-1/seq-3/2","Oregon","8330_0",2605,"Astoria, Oregon",-123.831253,  46.187884
"114", 114,495126, 8331,0,"sn84028296","Democratic Northwest ","Napoleon",NA," Ohio)",1889, 5,30,"seq-7","ed-1",3,"https://articleextractor.org/pages/8331/ohi_ingstad_ver01/sn84028296/1889/05/30/ed-1/seq-7/3","Ohio","8331_0",2606,"Napoleon, Ohio", -84.125224,  41.392273
"115", 115, 35552, 8332,0,"sn85042354","Evening journal ","Wilmington",NA," Del...)",1897, 1, 9,"seq-6","ed-1",2,"https://articleextractor.org/pages/8332/deu_bear_ver01/sn85042354/1897/01/09/ed-1/seq-6/2","Delaware","8332_0",2607,"Wilmington, Delaware", -75.548391,  39.744655
"116", 116, 35553, 8332,1,"sn85042354","Evening journal ","Wilmington",NA," Del...)",1897, 1, 9,"seq-6","ed-1",2,"https://articleextractor.org/pages/8332/deu_bear_ver01/sn85042354/1897/01/09/ed-1/seq-6/2","Delaware","8332_1",2608,"Wilmington, Delaware", -75.548391,  39.744655
"117", 117,195258, 8335,0,"sn82014635","The Wichita daily eagle ","Wichita",NA," Kan.)",1895, 8,27,"seq-1","ed-1",4,"https://articleextractor.org/pages/8335/khi_jennison_ver01/sn82014635/1895/08/27/ed-1/seq-1/4","Kansas","8335_0",2609,"Wichita, Kansas", -97.330053,  37.687176
"118", 118,346972, 8336,0,"sn85053057","Daily inter mountain ","Butte",NA," Mont.)",1901, 1,15,"seq-8","ed-1",2,"https://articleextractor.org/pages/8336/mthi_kestrel_ver02/sn85053057/1901/01/15/ed-1/seq-8/2","Montana","8336_0",2610,"Butte, Montana",-112.534778,  46.003823
"119", 119,346969, 8336,1,"sn85053057","Daily inter mountain ","Butte",NA," Mont.)",1901, 1,15,"seq-8","ed-1",2,"https://articleextractor.org/pages/8336/mthi_kestrel_ver02/sn85053057/1901/01/15/ed-1/seq-8/2","Montana","8336_1",2611,"Butte, Montana",-112.534778,  46.003823
"120", 120,377473, 8337,0,"sn91068367","The semi-weekly messenger ","Wilmington",NA," N.C...)",1902, 1, 7,"seq-6","ed-1",2,"https://articleextractor.org/pages/8337/ncu_green_ver01/sn91068367/1902/01/07/ed-1/seq-6/2","North Carolina","8337_0",2612,"Wilmington, North Carolina", -77.886812,  34.210389
"121", 121,206384, 8339,0,"sn85052118","The Paducah daily sun ","Paducah",NA," Ky.)",1896,12,28,"seq-2","ed-1",2,"https://articleextractor.org/pages/8339/kyu_batman_ver01/sn85052118/1896/12/28/ed-1/seq-2/2","Kentucky","8339_0",2613,"Paducah, Kentucky", -88.600048,  37.083389
"122", 122,206429, 8339,1,"sn85052118","The Paducah daily sun ","Paducah",NA," Ky.)",1896,12,28,"seq-2","ed-1",2,"https://articleextractor.org/pages/8339/kyu_batman_ver01/sn85052118/1896/12/28/ed-1/seq-2/2","Kentucky","8339_1",2614,"Paducah, Kentucky", -88.600048,  37.083389
"123", 123,549966, 8340,0,"sn98062949",NA,NA,NA,NA,1901, 8, 8,"seq-2","ed-1",3,"https://articleextractor.org/pages/8340/sdhi_jicama_ver01/sn98062949/1901/08/08/ed-1/seq-2/3","South Dakota","8340_0",2615,"NA, South Dakota", -99.901813,  43.969515
"124", 124,692965, 8342,0,"sn85033139","The Manitowoc pilot ","Manitowoc",NA," Wis.)",1896, 9,10,"seq-3","ed-1",3,"https://articleextractor.org/pages/8342/whi_grace_ver01/sn85033139/1896/09/10/ed-1/seq-3/3","Wisconsin","8342_0",2616,"Manitowoc, Wisconsin", -87.657584,  44.088606
"125", 125, 12043, 8344,0,"sn90051548",NA,NA,NA,NA,1900,11,29,"seq-7","ed-1",2,"https://articleextractor.org/pages/8344/cohi_irwin_ver01/sn90051548/1900/11/29/ed-1/seq-7/2","Colorado","8344_0",2618,"NA, Colorado",-105.782067,  39.550051
"126", 126,228916, 8345,0,"sn85038292","The Democratic advocate ","Westminster",NA," Md...)",1896,11,21,"seq-3","ed-1",2,"https://articleextractor.org/pages/8345/mdu_douglass_ver01/sn85038292/1896/11/21/ed-1/seq-3/2","Maryland","8345_0",2619,"Westminster, Maryland", -76.995815,  39.575379
"127", 127,  3242, 8346,0,"sn85038485","The Birmingham age-herald ","Birmingham",NA," Ala...)",1907, 3,17,"seq-2","ed-1",2,"https://articleextractor.org/pages/8346/au_evans_ver01/sn85038485/1907/03/17/ed-1/seq-2/2","Alabama","8346_0",2620,"Birmingham, Alabama", -86.810357,  33.518589
"128", 128,505632, 8348,0,"sn85042344","Tulsa daily world ","Tulsa",NA," Indian T...)",1911,11,12,"seq-27","ed-1",2,"https://articleextractor.org/pages/8348/okhi_apache_ver02/sn85042344/1911/11/12/ed-1/seq-27/2","Oklahoma","8348_0",2622,"Tulsa, Oklahoma", -95.992775,  36.153982
"129", 129,378663, 8349,0,"sn85042104","The news & observer ","Raleigh",NA," N.C.)",1901, 3,15,"seq-2","ed-1",3,"https://articleextractor.org/pages/8349/ncu_griffin_ver01/sn85042104/1901/03/15/ed-1/seq-2/3","North Carolina","8349_0",2623,"Raleigh, North Carolina", -78.638179,  35.779590
"130", 130,212655, 8350,0,"sn86069496","The Adair County news ","Columbia",NA," Ky.)",1908, 8, 5,"seq-4","ed-1",2,"https://articleextractor.org/pages/8350/kyu_charo_ver01/sn86069496/1908/08/05/ed-1/seq-4/2","Kentucky","8350_0",2624,"Columbia, Kentucky", -85.306350,  37.102841
"131", 131,210721, 8351,0,"sn85052118","The Paducah daily sun ","Paducah",NA," Ky.)",1897, 8,23,"seq-1","ed-1",2,"https://articleextractor.org/pages/8351/kyu_casablanca_ver01/sn85052118/1897/08/23/ed-1/seq-1/2","Kentucky","8351_0",2625,"Paducah, Kentucky", -88.600048,  37.083389
"132", 132,222731, 8355,0,"sn86069117","Daily public ledger ","Maysville",NA," Ky.)",1908, 7,15,"seq-3","ed-1",3,"https://articleextractor.org/pages/8355/kyu_hairspray_ver01/sn86069117/1908/07/15/ed-1/seq-3/3","Kentucky","8355_0",2626,"Maysville, Kentucky", -83.744365,  38.641185
"133", 133,222734, 8355,1,"sn86069117","Daily public ledger ","Maysville",NA," Ky.)",1908, 7,15,"seq-3","ed-1",3,"https://articleextractor.org/pages/8355/kyu_hairspray_ver01/sn86069117/1908/07/15/ed-1/seq-3/3","Kentucky","8355_1",2627,"Maysville, Kentucky", -83.744365,  38.641185
"134", 134,347299, 8356,0,"sn84036276","Red Lodge picket ","Red Lodge",NA," Mont...)",1897, 6,19,"seq-1","ed-1",2,"https://articleextractor.org/pages/8356/mthi_moose_ver01/sn84036276/1897/06/19/ed-1/seq-1/2","Montana","8356_0",2628,"Red Lodge, Montana",-109.246821,  45.185778
"135", 135,688934, 8357,0,"sn85040614","Eagle River review ","Eagle River",NA," Wi...)",1898, 6,23,"seq-2","ed-1",2,"https://articleextractor.org/pages/8357/whi_arbutus_ver01/sn85040614/1898/06/23/ed-1/seq-2/2","Wisconsin","8357_0",2629,"Eagle River, Wisconsin", -89.244299,  45.917176
"136", 136,688936, 8357,1,"sn85040614","Eagle River review ","Eagle River",NA," Wi...)",1898, 6,23,"seq-2","ed-1",2,"https://articleextractor.org/pages/8357/whi_arbutus_ver01/sn85040614/1898/06/23/ed-1/seq-2/2","Wisconsin","8357_1",2630,"Eagle River, Wisconsin", -89.244299,  45.917176
"137", 137, 29365, 8358,0,"sn84025968","Los Angeles herald ","Los Angeles ","Calif.]) 1890-1893",NA,1891,11, 5,"seq-5","ed-1",2,"https://articleextractor.org/pages/8358/curiv_lovelock_ver01/sn84025968/1891/11/05/ed-1/seq-5/2","California","8358_0",2631,"Los Angeles , California",-118.242643,  34.054908
"138", 138,455039, 8360,0,"sn83030193","The evening world ","New York",NA," N.Y.)",1892, 7, 6,"seq-5","ed-5",2,"https://articleextractor.org/pages/8360/nn_goethe_ver01/sn83030193/1892/07/06/ed-5/seq-5/2","New York","8360_0",2632,"New York, New York", -74.005973,  40.712775
"139", 139,694945, 8361,0,"sn85033133","Grant County herald ","Lancaster",NA," Wis.)",1891, 9,17,"seq-2","ed-1",2,"https://articleextractor.org/pages/8361/whi_jyme_ver01/sn85033133/1891/09/17/ed-1/seq-2/2","Wisconsin","8361_0",2633,"Lancaster, Wisconsin", -90.710682,  42.847490
"140", 140, 36248, 8362,0,"sn88053046",NA,NA,NA,NA,1893, 8,10,"seq-3","ed-1",2,"https://articleextractor.org/pages/8362/deu_horcrux_ver01/sn88053046/1893/08/10/ed-1/seq-3/2","Delaware","8362_0",2634,"NA, Delaware", -75.527670,  38.910832
"141", 141,190693, 8363,0,"sn83040198","Barton County democrat ","Great Bend",NA," Kan...)",1896, 9,24,"seq-2","ed-1",2,"https://articleextractor.org/pages/8363/khi_finney_ver02/sn83040198/1896/09/24/ed-1/seq-2/2","Kansas","8363_0",2635,"Great Bend, Kansas", -98.764807,  38.364457
"142", 142,307731, 8364,0,"sn89067453",NA,NA,NA,NA,1893, 8, 3,"seq-6","ed-1",2,"https://articleextractor.org/pages/8364/mohi_flash_ver02/sn89067453/1893/08/03/ed-1/seq-6/2","Missouri","8364_0",2636,"NA, Missouri", 101.752385,  20.924080
"143", 143, 41594, 8366,0,"sn85054468","The times ","Washington ","D.C...)",NA,1897, 8,27,"seq-3","ed-1",2,"https://articleextractor.org/pages/8366/dlc_dutch_ver02/sn85054468/1897/08/27/ed-1/seq-3/2","District of Columbia","8366_0",2637,"Washington , District of Columbia", -77.036871,  38.907192
"144", 144, 49075, 8367,0,"sn87062228",NA,NA,NA,NA,1891, 5, 1,"seq-1","ed-1",2,"https://articleextractor.org/pages/8367/dlc_harry_ver01/sn87062228/1891/05/01/ed-1/seq-1/2","District of Columbia","8367_0",2638,"NA, District of Columbia", -77.023611,  38.894206
"145", 145,699145, 8368,0,"sn85059538","The World ","Martinsburg",NA," W....)",1891, 9,29,"seq-1","ed-1",2,"https://articleextractor.org/pages/8368/wvu_hogan_ver01/sn85059538/1891/09/29/ed-1/seq-1/2","West Virginia","8368_0",2639,"Martinsburg, West Virginia", -77.963887,  39.456210
"146", 146,282350, 8370,0,"sn90059426","The call of the North ","St. Paul",NA," Minn.)",1923,10, 5,"seq-2","ed-1",1,"https://articleextractor.org/pages/8370/mnhi_limbo_ver01/sn90059426/1923/10/05/ed-1/seq-2/1","Minnesota","8370_0",2640,"St. Paul, Minnesota", -93.089958,  44.953703
"147", 147, 63793, 8371,0,"sn86063034","The morning news ","Savannah",NA," Ga.)",1894, 9,10,"seq-1","ed-1",1,"https://articleextractor.org/pages/8371/gu_drew_ver02/sn86063034/1894/09/10/ed-1/seq-1/1","Georgia","8371_0",2641,"Savannah, Georgia", -81.091203,  32.080899
"148", 148,318669, 8372,0,"sn90061371",NA,NA,NA,NA,1895, 8,21,"seq-1","ed-1",1,"https://articleextractor.org/pages/8372/mohi_marmaduke_ver02/sn90061371/1895/08/21/ed-1/seq-1/1","Missouri","8372_0",2642,"NA, Missouri", 101.752385,  20.924080
"149", 149, 36265, 8373,0,"sn88053046",NA,NA,NA,NA,1896, 3, 5,"seq-6","ed-1",1,"https://articleextractor.org/pages/8373/deu_horcrux_ver01/sn88053046/1896/03/05/ed-1/seq-6/1","Delaware","8373_0",2643,"NA, Delaware", -75.527670,  38.910832
"150", 150,553199, 8375,0,"sn99068116","Reporter and farmer ","Webster",NA," Day Co...)",1896,12,31,"seq-10","ed-1",1,"https://articleextractor.org/pages/8375/sdhi_leek_ver02/sn99068116/1896/12/31/ed-1/seq-10/1","South Dakota","8375_0",2644,"Webster, South Dakota", -97.520089,  45.332180
"151", 151,  2246, 8377,0,"sn85038485","The Birmingham age-herald ","Birmingham",NA," Ala...)",1918,12,21,"seq-5","ed-1",1,"https://articleextractor.org/pages/8377/au_bolden_ver01/sn85038485/1918/12/21/ed-1/seq-5/1","Alabama","8377_0",2645,"Birmingham, Alabama", -86.810357,  33.518589
"152", 152, 35937, 8378,0,"sn85042354","Evening journal ","Wilmington",NA," Del...)",1915, 8,17,"seq-4","ed-1",1,"https://articleextractor.org/pages/8378/deu_fairfax_ver01/sn85042354/1915/08/17/ed-1/seq-4/1","Delaware","8378_0",2646,"Wilmington, Delaware", -75.548391,  39.744655
"153", 153, 49078, 8379,0,"sn83045462","Evening star ","Washington",NA," D.C...)",1895, 3,14,"seq-2","ed-1",1,"https://articleextractor.org/pages/8379/dlc_havanese_ver01/sn83045462/1895/03/14/ed-1/seq-2/1","District of Columbia","8379_0",2647,"Washington, District of Columbia", -77.036871,  38.907192
"154", 154,442326, 8381,0,"sn87068192",NA,NA,NA,NA,1915, 8,26,"seq-4","ed-1",1,"https://articleextractor.org/pages/8381/njr_ketchup_ver01/sn87068192/1915/08/26/ed-1/seq-4/1","New Jersey","8381_0",2648,"NA, New Jersey", -74.405661,  40.058324
"155", 155,690055, 8382,0,"sn85040451","Vernon County censor ","Viroqua",NA," Wis.)",1900,11, 7,"seq-2","ed-1",1,"https://articleextractor.org/pages/8382/whi_clabbert_ver01/sn85040451/1900/11/07/ed-1/seq-2/1","Wisconsin","8382_0",2649,"Viroqua, Wisconsin", -90.888741,  43.556917
"156", 156,690058, 8382,1,"sn85040451","Vernon County censor ","Viroqua",NA," Wis.)",1900,11, 7,"seq-2","ed-1",1,"https://articleextractor.org/pages/8382/whi_clabbert_ver01/sn85040451/1900/11/07/ed-1/seq-2/1","Wisconsin","8382_1",2650,"Viroqua, Wisconsin", -90.888741,  43.556917
"157", 157,602442, 8383,0,"sn86090369","The Waxahachie daily light ","Waxahachie",NA," Tex...)",1911, 9,20,"seq-1","ed-1",1,"https://articleextractor.org/pages/8383/txdn_eastland_ver01/sn86090369/1911/09/20/ed-1/seq-1/1","Texas","8383_0",2651,"Waxahachie, Texas", -96.848331,  32.386531
"158", 158, 67810, 8385,0,"sn82014689","The Maui news ","Wailuku",NA," Maui, ...)",1908,11,21,"seq-4","ed-1",1,"https://articleextractor.org/pages/8385/hihouml_flame_ver01/sn82014689/1908/11/21/ed-1/seq-4/1","Hawaii","8385_0",2653,"Wailuku, Hawaii",-156.504834,  20.886943
"159", 159, 62977, 8386,0,"sn89053204","Americus times-recorder ","Americus",NA," Ga.)",1913, 9,24,"seq-6","ed-1",1,"https://articleextractor.org/pages/8386/gu_bootes_ver01/sn89053204/1913/09/24/ed-1/seq-6/1","Georgia","8386_0",2654,"Americus, Georgia", -84.232688,  32.072386
"160", 160,473343, 8387,0,"sn85038115","The spirit of democracy ","Woodsfield",NA," Ohi...)",1874, 6,23,"seq-2","ed-1",1,"https://articleextractor.org/pages/8387/ohi_byrd_ver01/sn85038115/1874/06/23/ed-1/seq-2/1","Ohio","8387_0",2655,"Woodsfield, Ohio", -81.115384,  39.762573
"161", 161,223552, 8388,0,"sn86069125","Evening bulletin ","Maysville ","Ky.])",NA,1882, 6,14,"seq-2","ed-1",1,"https://articleextractor.org/pages/8388/kyu_ishtar_ver01/sn86069125/1882/06/14/ed-1/seq-2/1","Kentucky","8388_0",2656,"Maysville , Kentucky", -83.744365,  38.641185
"162", 162,223555, 8388,1,"sn86069125","Evening bulletin ","Maysville ","Ky.])",NA,1882, 6,14,"seq-2","ed-1",1,"https://articleextractor.org/pages/8388/kyu_ishtar_ver01/sn86069125/1882/06/14/ed-1/seq-2/1","Kentucky","8388_1",2657,"Maysville , Kentucky", -83.744365,  38.641185
"163", 163,376260, 8389,0,"sn85042098","The farmer and mechanic ","Raleigh",NA," N.C.)",1882, 6,28,"seq-1","ed-1",1,"https://articleextractor.org/pages/8389/ncu_grandfather_ver01/sn85042098/1882/06/28/ed-1/seq-1/1","North Carolina","8389_0",2658,"Raleigh, North Carolina", -78.638179,  35.779590
"164", 164,376262, 8389,1,"sn85042098","The farmer and mechanic ","Raleigh",NA," N.C.)",1882, 6,28,"seq-1","ed-1",1,"https://articleextractor.org/pages/8389/ncu_grandfather_ver01/sn85042098/1882/06/28/ed-1/seq-1/1","North Carolina","8389_1",2659,"Raleigh, North Carolina", -78.638179,  35.779590
